years,sex,Age,social status,Education level,Religion,Job,Charge,Number
"2,015",female,29,single,High school,Christian,employee,rape,1
"2,015",female,29,single,ابتدائيه عامه,Muslim,employee,rape,1
"2,015",male,19,single,Middle school,سيخ,employee,rape,1
"2,015",female,30,married,High school,Christian,employee,rape,1
"2,015",female,30,single,Middle school,Muslim,employee,rape,1
"2,015",female,46,single,University,Christian,employee,rape,1
"2,015",female,24,married,High school,Muslim,employee,rape,1
"2,015",male,20,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,22,single,Middle school,Muslim,employee,rape,1
"2,015",female,35,married,University,Muslim,employee,rape,1
"2,015",male,20,married,science high school,Muslim,employee,rape,1
"2,015",female,24,single,redaing & writing,Christian,employee,rape,1
"2,015",female,30,married,redaing & writing,Muslim,employee,rape,1
"2,015",female,34,single,اقل من الابتدائيه العامه,Muslim,employee,rape,1
"2,015",female,26,single,,Undefined,employee,rape,1
"2,015",female,37,single,redaing & writing,Muslim,employee,rape,1
"2,015",female,27,married,redaing & writing,Muslim,employee,rape,1
"2,015",male,20,single,redaing & writing,Muslim,employee,rape,1
"2,015",female,22,single,ابتدائيه عامه,Christian,employee,rape,1
"2,015",female,40,married,High school,Hindu,employee,rape,1
"2,015",female,30,married,University,Christian,employee,rape,1
"2,015",male,48,married,High school,Muslim,employee,rape,1
"2,015",male,20,single,Middle school,Muslim,employee,rape,1
"2,015",female,26,married,Middle school,Muslim,employee,rape,1
"2,015",female,37,married,شهاده الاعداديه العامه,Christian,employee,rape,1
"2,015",male,26,single,High school,Muslim,employee,rape,1
"2,015",male,30,married,science high school,Muslim,employee,rape,1
"2,015",female,21,married,Middle school,Muslim,employee,theft,1
"2,015",female,27,married,ابتدائيه عامه,Muslim,employee,theft,1
"2,015",female,32,married,University,Christian,employee,theft,1
"2,015",male,38,married,uneducated,Muslim,employee,theft,1
"2,015",male,38,married,uneducated,Muslim,employee,theft,1
"2,015",male,17,single,Third Grade of middle school,Muslim,employee,theft,1
"2,015",male,48,Undefined,0,Muslim,employee,theft,1
"2,015",male,15,single,الشهاده الابتدائيه العامه,Muslim,employee,theft,1
"2,015",male,46,,redaing & writing,Hindu,employee,theft,1
"2,015",male,45,married,High school,Muslim,employee,theft,1
"2,015",male,50,married,uneducated,Muslim,employee,theft,1
"2,015",male,36,single,High school,Muslim,employee,theft,1
"2,015",female,34,single,الصف الاول الثانوى,Christian,employee,theft,1
"2,015",female,32,married,0,Muslim,employee,theft,1
"2,015",male,36,single,uneducated,Muslim,employee,theft,1
"2,015",male,8,single,الصف الاول الابتدائى,Muslim,employee,theft,1
"2,015",female,15,,اقل من الاعداديه العامه,Hindu,employee,theft,1
"2,015",male,49,married,Middle school,Hindu,employee,theft,1
"2,015",male,49,married,شهادات Universityه,Christian,employee,theft,1
"2,015",male,38,single,uneducated,Muslim,employee,theft,1
"2,015",female,34,married,ليسانس تربيه,بوذي,employee,theft,1
"2,015",female,13,single,الصف السادس الابتدائى,,employee,theft,1
"2,015",male,48,married,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",female,16,single,الصف الخامس الابتدائى,Muslim,employee,theft,1
"2,015",male,41,,High school,Hindu,employee,theft,1
"2,015",male,27,single,uneducated,Muslim,employee,theft,1
"2,015",male,37,married,High school,Muslim,employee,theft,1
"2,015",male,39,married,redaing & writing,Hindu,employee,theft,1
"2,015",male,31,single,High school,Muslim,employee,theft,1
"2,015",female,39,single,Undefined,,employee,theft,1
"2,015",male,32,single,High school,Hindu,employee,theft,1
"2,015",male,39,,High school,Muslim,employee,theft,1
"2,015",male,40,married,High school,Muslim,employee,theft,1
"2,015",female,25,single,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,015",male,28,,High school,Hindu,employee,theft,1
"2,015",female,27,single,High school,Muslim,employee,theft,1
"2,015",male,45,single,High school,Hindu,employee,theft,1
"2,015",male,17,single,High school,Muslim,employee,theft,1
"2,015",male,37,married,uneducated,Hindu,employee,theft,1
"2,015",male,28,single,High school,Muslim,employee,theft,1
"2,015",male,25,single,High school,Muslim,employee,theft,1
"2,015",male,67,married,High school,Muslim,employee,theft,1
"2,015",female,50,divorced,شهادات Universityه,Muslim,employee,theft,1
"2,015",male,26,single,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,015",female,26,single,High school,Muslim,employee,theft,1
"2,015",male,37,married,High school,بوذي,employee,theft,1
"2,015",male,30,single,High school,Muslim,employee,theft,1
"2,015",male,27,single,High school,Muslim,employee,theft,1
"2,015",male,40,single,High school,Hindu,employee,theft,1
"2,015",male,27,single,الصف الاول الاعدادى,Muslim,employee,theft,1
"2,015",male,42,married,High school,Muslim,employee,theft,1
"2,015",male,27,single,,Christian,employee,theft,1
"2,015",male,24,single,High school,Hindu,employee,theft,1
"2,015",male,28,single,Middle school,Muslim,employee,theft,1
"2,015",female,41,married,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,36,single,High school,Muslim,employee,theft,1
"2,015",male,25,single,الصف الثالث الثانوى,Christian,employee,theft,1
"2,015",male,25,single,High school,Muslim,employee,theft,1
"2,015",male,49,married,بكالوريس علوم طبيعيه Undefinedه,سيخ,employee,theft,1
"2,015",male,37,married,University,Muslim,employee,theft,1
"2,015",male,28,,الدراسات العليا,Muslim,employee,theft,1
"2,015",male,59,married,High school,Muslim,employee,theft,1
"2,015",male,32,married,شهادات Universityه,Christian,employee,theft,1
"2,015",male,25,single,uneducated,Muslim,employee,theft,1
"2,015",female,36,married,High school,Muslim,employee,theft,1
"2,015",male,35,single,High school,Christian,employee,theft,1
"2,015",male,32,single,uneducated,Muslim,employee,theft,1
"2,015",male,28,single,High school,Muslim,employee,theft,1
"2,015",male,24,single,High school,Muslim,employee,theft,1
"2,015",male,26,,الدراسات العليا,Muslim,employee,theft,1
"2,015",male,14,single,الشهاده الابتدائيه العامه,Muslim,employee,theft,1
"2,015",female,29,married,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,25,,High school,Muslim,employee,theft,1
"2,015",female,14,single,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,015",female,34,married,الصف الثالث الثانوى,Christian,employee,theft,1
"2,015",male,13,single,الصف الاول الابتدائى,Muslim,employee,theft,1
"2,015",male,29,single,,Christian,employee,theft,1
"2,015",male,25,single,High school,Muslim,employee,theft,1
"2,015",male,21,single,0,Muslim,employee,theft,1
"2,015",male,30,Undefined,Undefined,Muslim,employee,theft,1
"2,015",male,27,single,uneducated,Muslim,employee,theft,1
"2,015",male,44,single,0,Muslim,employee,theft,1
"2,015",male,28,single,شهادات Universityه,Muslim,employee,theft,1
"2,015",male,47,married,الصف السادس الابتدائى,Muslim,employee,theft,1
"2,015",male,45,married,الدراسات العليا,Muslim,employee,theft,1
"2,015",female,30,married,High school,Muslim,employee,theft,1
"2,015",male,35,single,شهادات Universityه,Christian,employee,theft,1
"2,015",male,34,single,الصف الثانى الثانوى,Muslim,employee,theft,1
"2,015",female,30,married,الصف الثانى الثانوى,Muslim,employee,theft,1
"2,015",male,38,single,High school,Hindu,employee,theft,1
"2,015",female,31,married,High school,Muslim,employee,theft,1
"2,015",female,28,married,High school,Muslim,employee,theft,1
"2,015",male,44,single,High school,Hindu,employee,theft,1
"2,015",female,32,single,شهادات Universityه,Christian,employee,theft,1
"2,015",male,47,,الصف الاول الثانوى,Muslim,employee,theft,1
"2,015",male,27,single,High school,Muslim,employee,theft,1
"2,015",male,22,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,25,single,High school,Muslim,employee,theft,1
"2,015",male,22,single,الصف السادس الابتدائى,Christian,employee,theft,1
"2,015",male,42,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",female,33,married,High school,Muslim,employee,theft,1
"2,015",female,25,single,الصف الثالث الثانوى,Christian,employee,theft,1
"2,015",male,34,single,uneducated,Muslim,employee,theft,1
"2,015",male,23,single,redaing & writing,Christian,employee,theft,1
"2,015",male,26,married,High school,Muslim,employee,theft,1
"2,015",male,21,single,High school,Muslim,employee,theft,1
"2,015",male,21,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,25,single,شهادات Universityه,Muslim,employee,theft,1
"2,015",male,27,,,,employee,theft,1
"2,015",male,29,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,21,single,0,Undefined,employee,theft,1
"2,015",female,40,single,,,employee,theft,1
"2,015",female,28,married,اقل من الابتدائيه العامه,Muslim,employee,theft,1
"2,015",male,48,married,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,28,single,High school,Muslim,employee,theft,1
"2,015",male,32,single,High school,Muslim,employee,theft,1
"2,015",male,36,married,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",female,26,single,ماجستير,Hindu,employee,theft,1
"2,015",male,32,single,uneducated,Christian,employee,theft,1
"2,015",male,21,single,High school,Muslim,employee,theft,1
"2,015",male,21,,ثانويه Undefinedه,Undefined,employee,theft,1
"2,015",male,28,single,uneducated,Muslim,employee,theft,1
"2,015",male,22,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,21,single,الصف الثالث الثانوى,Christian,employee,theft,1
"2,015",female,37,married,شهادات Universityه,Muslim,employee,theft,1
"2,015",female,15,single,الصف الاول الثانوى,Muslim,employee,theft,1
"2,015",male,23,,الصف الاول الثانوى,Muslim,employee,theft,1
"2,015",male,15,single,الصف السادس الابتدائى,Muslim,employee,theft,1
"2,015",male,21,,High school,Muslim,employee,theft,1
"2,015",male,13,single,اقل من الابتدائيه العامه,Christian,employee,theft,1
"2,015",female,40,married,High school,Hindu,employee,theft,1
"2,015",female,43,married,0,بوذي,employee,theft,1
"2,015",female,31,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,31,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,37,married,redaing & writing,Muslim,employee,theft,1
"2,015",male,54,single,High school,Christian,employee,theft,1
"2,015",female,24,single,0,Christian,employee,theft,1
"2,015",female,24,married,High school,Hindu,employee,theft,1
"2,015",male,23,single,High school,Muslim,employee,theft,1
"2,015",female,29,,High school,Muslim,employee,theft,1
"2,015",female,25,married,0,Christian,employee,theft,1
"2,015",male,33,married,High school,Muslim,employee,theft,1
"2,015",female,21,single,الصف الاول الابتدائى,Muslim,employee,theft,1
"2,015",female,22,single,redaing & writing,Christian,employee,theft,1
"2,015",female,25,single,,Muslim,employee,theft,1
"2,015",female,33,single,High school,Christian,employee,theft,1
"2,015",female,35,married,,Christian,employee,theft,1
"2,015",male,25,single,ثانويه Undefinedه,Muslim,employee,theft,1
"2,015",female,21,single,High school,Muslim,employee,theft,1
"2,015",male,61,single,,,employee,theft,1
"2,015",male,16,single,الصف الاول الثانوى,Muslim,employee,theft,1
"2,015",male,17,single,,Muslim,employee,theft,1
"2,015",female,29,single,High school,Muslim,employee,theft,1
"2,015",male,23,single,0,Muslim,employee,theft,1
"2,015",male,39,married,0,Muslim,employee,theft,1
"2,015",female,32,married,,Hindu,employee,theft,1
"2,015",female,58,married,High school,Hindu,employee,theft,1
"2,015",female,52,,,بوذي,employee,theft,1
"2,015",female,25,single,,Christian,employee,theft,1
"2,015",female,83,single,,,employee,theft,1
"2,015",male,33,single,0,Muslim,employee,theft,1
"2,015",female,28,married,redaing & writing,Muslim,employee,theft,1
"2,015",male,23,single,0,Muslim,employee,theft,1
"2,015",female,28,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,49,married,الصف الثالث الثانوى,Hindu,employee,theft,1
"2,015",male,31,married,diploma الفنون الجميلة,Muslim,employee,theft,1
"2,015",female,35,married,شهادات Universityه,Muslim,employee,theft,1
"2,015",male,32,Undefined,0,Undefined,employee,theft,1
"2,015",female,30,single,High school,Undefined,employee,theft,1
"2,015",male,46,married,diploma,Muslim,employee,theft,1
"2,015",male,70,Undefined,,Undefined,employee,theft,1
"2,015",male,24,single,,Muslim,employee,theft,1
"2,015",male,41,married,,Muslim,employee,theft,1
"2,015",female,21,single,,Muslim,employee,theft,1
"2,015",female,24,single,,Muslim,employee,theft,1
"2,016",female,68,ارمل,uneducated,Muslim,Housewife,theft,1
"2,016",male,37,married,Undefined,Muslim,bussiness man,theft,1
"2,016",male,45,married,redaing & writing,Muslim,bussiness man,theft,1
"2,016",male,33,married,High school,Muslim,Employee,theft,1
"2,016",male,31,married,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,016",female,32,married,University,Muslim,Employeeه,theft,1
"2,016",male,33,married,High school,Muslim,Employee,theft,1
"2,016",male,29,single,High school,Muslim,.,theft,1
"2,016",male,28,married,High school,Muslim,Employee,theft,1
"2,016",female,28,divorced,الصف الثانى الاعدادى,Muslim,Housewife,theft,1
